hand,value,handtype,score
"('06C', '09C', '13C', '13D', '14C')",28.1496,1,887348.0
"('05C', '09C', '13C', '13D', '14C')",28.1495,1,887201.0
"('04C', '09C', '13C', '13D', '14C')",28.1494,1,887053.0
"('03C', '09C', '13C', '13D', '14C')",28.1493,1,886905.0
"('02C', '09C', '13C', '13D', '14C')",28.1492,1,886757.0
"('07C', '08C', '13C', '13D', '14C')",28.148699999999998,1,886610.0
"('06C', '08C', '13C', '13D', '14C')",28.1486,1,886462.0
"('05C', '08C', '13C', '13D', '14C')",28.1485,1,886314.0
"('04C', '08C', '13C', '13D', '14C')",28.1484,1,886166.0
"('03C', '08C', '13C', '13D', '14C')",28.1483,1,886019.0
"('02C', '08C', '13C', '13D', '14C')",28.1482,1,885871.0
"('06C', '07C', '13C', '13D', '14C')",28.1476,1,885723.0
"('05C', '07C', '13C', '13D', '14C')",28.1475,1,885575.0
"('04C', '07C', '13C', '13D', '14C')",28.1474,1,885428.0
"('03C', '07C', '13C', '13D', '14C')",28.1473,1,885280.0
"('02C', '07C', '13C', '13D', '14C')",28.1472,1,885132.0
"('05C', '06C', '13C', '13D', '14C')",28.1465,1,884984.0
"('04C', '06C', '13C', '13D', '14C')",28.1464,1,884837.0
"('03C', '06C', '13C', '13D', '14C')",28.1463,1,884689.0
"('02C', '06C', '13C', '13D', '14C')",28.1462,1,884541.0
"('04C', '05C', '13C', '13D', '14C')",28.1454,1,884393.0
"('03C', '05C', '13C', '13D', '14C')",28.1453,1,884246.0
"('02C', '05C', '13C', '13D', '14C')",28.1452,1,884098.0
"('03C', '04C', '13C', '13D', '14C')",28.1443,1,883950.0
"('02C', '04C', '13C', '13D', '14C')",28.1442,1,883802.0
"('02C', '03C', '13C', '13D', '14C')",28.1432,1,883655.0
"('10C', '11C', '12C', '13C', '13D')",28.132,1,883507.0
"('09C', '11C', '12C', '13C', '13D')",28.1319,1,883359.0
"('08C', '11C', '12C', '13C', '13D')",28.131800000000002,1,883211.0
"('07C', '11C', '12C', '13C', '13D')",28.1317,1,883064.0
"('06C', '11C', '12C', '13C', '13D')",28.1316,1,882916.0
"('05C', '11C', '12C', '13C', '13D')",28.1315,1,882768.0
"('04C', '11C', '12C', '13C', '13D')",28.1314,1,882620.0
"('03C', '11C', '12C', '13C', '13D')",28.1313,1,882473.0
"('02C', '11C', '12C', '13C', '13D')",28.1312,1,882325.0
"('09C', '10C', '12C', '13C', '13D')",28.130900000000004,1,882177.0
"('08C', '10C', '12C', '13C', '13D')",28.130800000000004,1,882029.0
"('07C', '10C', '12C', '13C', '13D')",28.1307,1,881882.0
"('06C', '10C', '12C', '13C', '13D')",28.1306,1,881734.0
"('05C', '10C', '12C', '13C', '13D')",28.1305,1,881586.0
"('04C', '10C', '12C', '13C', '13D')",28.1304,1,881438.0
"('03C', '10C', '12C', '13C', '13D')",28.130300000000002,1,881291.0
"('02C', '10C', '12C', '13C', '13D')",28.130200000000002,1,881143.0
"('08C', '09C', '12C', '13C', '13D')",28.129800000000003,1,880995.0
"('07C', '09C', '12C', '13C', '13D')",28.1297,1,880847.0
"('06C', '09C', '12C', '13C', '13D')",28.1296,1,880700.0
"('05C', '09C', '12C', '13C', '13D')",28.1295,1,880552.0
"('04C', '09C', '12C', '13C', '13D')",28.1294,1,880404.0
"('03C', '09C', '12C', '13C', '13D')",28.1293,1,880256.0
"('02C', '09C', '12C', '13C', '13D')",28.1292,1,880109.0
"('07C', '08C', '12C', '13C', '13D')",28.1287,1,879961.0
"('06C', '08C', '12C', '13C', '13D')",28.1286,1,879813.0
"('05C', '08C', '12C', '13C', '13D')",28.1285,1,879665.0
"('04C', '08C', '12C', '13C', '13D')",28.1284,1,879518.0
"('03C', '08C', '12C', '13C', '13D')",28.1283,1,879370.0
"('02C', '08C', '12C', '13C', '13D')",28.1282,1,879222.0
"('06C', '07C', '12C', '13C', '13D')",28.1276,1,879074.0
"('05C', '07C', '12C', '13C', '13D')",28.1275,1,878927.0
"('04C', '07C', '12C', '13C', '13D')",28.1274,1,878779.0
"('03C', '07C', '12C', '13C', '13D')",28.1273,1,878631.0
"('02C', '07C', '12C', '13C', '13D')",28.127200000000002,1,878483.0
"('05C', '06C', '12C', '13C', '13D')",28.1265,1,878336.0
"('04C', '06C', '12C', '13C', '13D')",28.1264,1,878188.0
"('03C', '06C', '12C', '13C', '13D')",28.1263,1,878040.0
"('02C', '06C', '12C', '13C', '13D')",28.1262,1,877892.0
"('04C', '05C', '12C', '13C', '13D')",28.1254,1,877745.0
"('03C', '05C', '12C', '13C', '13D')",28.1253,1,877597.0
"('02C', '05C', '12C', '13C', '13D')",28.1252,1,877449.0
"('03C', '04C', '12C', '13C', '13D')",28.1243,1,877301.0
"('02C', '04C', '12C', '13C', '13D')",28.124200000000002,1,877154.0
"('02C', '03C', '12C', '13C', '13D')",28.1232,1,877006.0
"('09C', '10C', '11C', '13C', '13D')",28.120900000000002,1,876858.0
"('08C', '10C', '11C', '13C', '13D')",28.120800000000003,1,876710.0
"('07C', '10C', '11C', '13C', '13D')",28.1207,1,876563.0
"('06C', '10C', '11C', '13C', '13D')",28.1206,1,876415.0
"('05C', '10C', '11C', '13C', '13D')",28.1205,1,876267.0
"('04C', '10C', '11C', '13C', '13D')",28.1204,1,876119.0
"('03C', '10C', '11C', '13C', '13D')",28.1203,1,875972.0
"('02C', '10C', '11C', '13C', '13D')",28.1202,1,875824.0
"('08C', '09C', '11C', '13C', '13D')",28.1198,1,875676.0
"('07C', '09C', '11C', '13C', '13D')",28.119699999999998,1,875528.0
"('06C', '09C', '11C', '13C', '13D')",28.1196,1,875381.0
"('05C', '09C', '11C', '13C', '13D')",28.1195,1,875233.0
"('04C', '09C', '11C', '13C', '13D')",28.1194,1,875085.0
"('03C', '09C', '11C', '13C', '13D')",28.1193,1,874937.0
"('02C', '09C', '11C', '13C', '13D')",28.1192,1,874790.0
"('07C', '08C', '11C', '13C', '13D')",28.118699999999997,1,874642.0
"('06C', '08C', '11C', '13C', '13D')",28.118599999999997,1,874494.0
"('05C', '08C', '11C', '13C', '13D')",28.118499999999997,1,874346.0
"('04C', '08C', '11C', '13C', '13D')",28.118399999999998,1,874199.0
"('03C', '08C', '11C', '13C', '13D')",28.118299999999998,1,874051.0
"('02C', '08C', '11C', '13C', '13D')",28.118199999999998,1,873903.0
"('06C', '07C', '11C', '13C', '13D')",28.1176,1,873755.0
"('05C', '07C', '11C', '13C', '13D')",28.1175,1,873608.0
"('04C', '07C', '11C', '13C', '13D')",28.1174,1,873460.0
"('03C', '07C', '11C', '13C', '13D')",28.1173,1,873312.0
"('02C', '07C', '11C', '13C', '13D')",28.1172,1,873164.0
"('05C', '06C', '11C', '13C', '13D')",28.1165,1,873017.0
"('04C', '06C', '11C', '13C', '13D')",28.1164,1,872869.0
"('03C', '06C', '11C', '13C', '13D')",28.1163,1,872721.0
"('02C', '06C', '11C', '13C', '13D')",28.1162,1,872573.0
"('04C', '05C', '11C', '13C', '13D')",28.115399999999998,1,872426.0
"('03C', '05C', '11C', '13C', '13D')",28.115299999999998,1,872278.0
"('02C', '05C', '11C', '13C', '13D')",28.115199999999998,1,872130.0
"('03C', '04C', '11C', '13C', '13D')",28.1143,1,871982.0
"('02C', '04C', '11C', '13C', '13D')",28.1142,1,871835.0
"('02C', '03C', '11C', '13C', '13D')",28.1132,1,871687.0
"('08C', '09C', '10C', '13C', '13D')",28.109800000000003,1,871539.0
"('07C', '09C', '10C', '13C', '13D')",28.1097,1,871391.0
"('06C', '09C', '10C', '13C', '13D')",28.1096,1,871243.0
"('05C', '09C', '10C', '13C', '13D')",28.1095,1,871096.0
"('04C', '09C', '10C', '13C', '13D')",28.1094,1,870948.0
"('03C', '09C', '10C', '13C', '13D')",28.1093,1,870800.0
"('02C', '09C', '10C', '13C', '13D')",28.1092,1,870652.0
"('07C', '08C', '10C', '13C', '13D')",28.1087,1,870505.0
"('06C', '08C', '10C', '13C', '13D')",28.1086,1,870357.0
"('05C', '08C', '10C', '13C', '13D')",28.1085,1,870209.0
"('04C', '08C', '10C', '13C', '13D')",28.1084,1,870061.0
"('03C', '08C', '10C', '13C', '13D')",28.1083,1,869914.0
"('02C', '08C', '10C', '13C', '13D')",28.1082,1,869766.0
"('06C', '07C', '10C', '13C', '13D')",28.1076,1,869618.0
"('05C', '07C', '10C', '13C', '13D')",28.1075,1,869470.0
"('04C', '07C', '10C', '13C', '13D')",28.107400000000002,1,869323.0
"('03C', '07C', '10C', '13C', '13D')",28.107300000000002,1,869175.0
"('02C', '07C', '10C', '13C', '13D')",28.107200000000002,1,869027.0
"('05C', '06C', '10C', '13C', '13D')",28.1065,1,868879.0
"('04C', '06C', '10C', '13C', '13D')",28.1064,1,868732.0
"('03C', '06C', '10C', '13C', '13D')",28.1063,1,868584.0
"('02C', '06C', '10C', '13C', '13D')",28.1062,1,868436.0
"('04C', '05C', '10C', '13C', '13D')",28.1054,1,868288.0
"('03C', '05C', '10C', '13C', '13D')",28.1053,1,868141.0
"('02C', '05C', '10C', '13C', '13D')",28.1052,1,867993.0
"('03C', '04C', '10C', '13C', '13D')",28.104300000000002,1,867845.0
"('02C', '04C', '10C', '13C', '13D')",28.104200000000002,1,867697.0
"('02C', '03C', '10C', '13C', '13D')",28.1032,1,867550.0
"('07C', '08C', '09C', '13C', '13D')",28.098699999999997,1,867402.0
"('06C', '08C', '09C', '13C', '13D')",28.098599999999998,1,867254.0
"('05C', '08C', '09C', '13C', '13D')",28.098499999999998,1,867106.0
"('04C', '08C', '09C', '13C', '13D')",28.098399999999998,1,866959.0
"('03C', '08C', '09C', '13C', '13D')",28.0983,1,866811.0
"('02C', '08C', '09C', '13C', '13D')",28.0982,1,866663.0
"('06C', '07C', '09C', '13C', '13D')",28.0976,1,866515.0
"('05C', '07C', '09C', '13C', '13D')",28.0975,1,866368.0
"('04C', '07C', '09C', '13C', '13D')",28.0974,1,866220.0
"('03C', '07C', '09C', '13C', '13D')",28.0973,1,866072.0
"('02C', '07C', '09C', '13C', '13D')",28.0972,1,865924.0
"('05C', '06C', '09C', '13C', '13D')",28.0965,1,865777.0
"('04C', '06C', '09C', '13C', '13D')",28.0964,1,865629.0
"('03C', '06C', '09C', '13C', '13D')",28.0963,1,865481.0
"('02C', '06C', '09C', '13C', '13D')",28.0962,1,865333.0
"('04C', '05C', '09C', '13C', '13D')",28.095399999999998,1,865186.0
"('03C', '05C', '09C', '13C', '13D')",28.095299999999998,1,865038.0
"('02C', '05C', '09C', '13C', '13D')",28.0952,1,864890.0
"('03C', '04C', '09C', '13C', '13D')",28.0943,1,864742.0
"('02C', '04C', '09C', '13C', '13D')",28.0942,1,864595.0
"('02C', '03C', '09C', '13C', '13D')",28.0932,1,864447.0
"('06C', '07C', '08C', '13C', '13D')",28.0876,1,864299.0
"('05C', '07C', '08C', '13C', '13D')",28.0875,1,864151.0
"('04C', '07C', '08C', '13C', '13D')",28.0874,1,864004.0
"('03C', '07C', '08C', '13C', '13D')",28.0873,1,863856.0
"('02C', '07C', '08C', '13C', '13D')",28.0872,1,863708.0
"('05C', '06C', '08C', '13C', '13D')",28.086499999999997,1,863560.0
"('04C', '06C', '08C', '13C', '13D')",28.086399999999998,1,863413.0
"('03C', '06C', '08C', '13C', '13D')",28.086299999999998,1,863265.0
"('02C', '06C', '08C', '13C', '13D')",28.086199999999998,1,863117.0
"('04C', '05C', '08C', '13C', '13D')",28.085399999999996,1,862969.0
"('03C', '05C', '08C', '13C', '13D')",28.085299999999997,1,862822.0
"('02C', '05C', '08C', '13C', '13D')",28.085199999999997,1,862674.0
"('03C', '04C', '08C', '13C', '13D')",28.0843,1,862526.0
"('02C', '04C', '08C', '13C', '13D')",28.0842,1,862378.0
"('02C', '03C', '08C', '13C', '13D')",28.083199999999998,1,862231.0
"('05C', '06C', '07C', '13C', '13D')",28.0765,1,862083.0
"('04C', '06C', '07C', '13C', '13D')",28.0764,1,861935.0
"('03C', '06C', '07C', '13C', '13D')",28.0763,1,861787.0
"('02C', '06C', '07C', '13C', '13D')",28.0762,1,861640.0
"('04C', '05C', '07C', '13C', '13D')",28.0754,1,861492.0
"('03C', '05C', '07C', '13C', '13D')",28.0753,1,861344.0
"('02C', '05C', '07C', '13C', '13D')",28.0752,1,861196.0
"('03C', '04C', '07C', '13C', '13D')",28.0743,1,861049.0
"('02C', '04C', '07C', '13C', '13D')",28.0742,1,860901.0
"('02C', '03C', '07C', '13C', '13D')",28.0732,1,860753.0
"('04C', '05C', '06C', '13C', '13D')",28.065399999999997,1,860605.0
"('03C', '05C', '06C', '13C', '13D')",28.065299999999997,1,860458.0
"('02C', '05C', '06C', '13C', '13D')",28.065199999999997,1,860310.0
"('03C', '04C', '06C', '13C', '13D')",28.0643,1,860162.0
"('02C', '04C', '06C', '13C', '13D')",28.0642,1,860014.0
"('02C', '03C', '06C', '13C', '13D')",28.0632,1,859867.0
"('03C', '04C', '05C', '13C', '13D')",28.0543,1,859719.0
"('02C', '04C', '05C', '13C', '13D')",28.0542,1,859571.0
"('02C', '03C', '05C', '13C', '13D')",28.0532,1,859423.0
"('02C', '03C', '04C', '13C', '13D')",28.0432,1,859276.0
"('11C', '12C', '12D', '13C', '14C')",27.154100000000003,1,859128.0
"('10C', '12C', '12D', '13C', '14C')",27.154000000000003,1,858980.0
"('09C', '12C', '12D', '13C', '14C')",27.153900000000004,1,858832.0
"('08C', '12C', '12D', '13C', '14C')",27.153800000000004,1,858685.0
"('07C', '12C', '12D', '13C', '14C')",27.1537,1,858537.0
"('06C', '12C', '12D', '13C', '14C')",27.1536,1,858389.0
"('05C', '12C', '12D', '13C', '14C')",27.1535,1,858241.0
"('04C', '12C', '12D', '13C', '14C')",27.1534,1,858094.0
"('03C', '12C', '12D', '13C', '14C')",27.1533,1,857946.0
"('02C', '12C', '12D', '13C', '14C')",27.153200000000002,1,857798.0
"('10C', '11C', '12C', '12D', '14C')",27.152,1,857650.0
"('09C', '11C', '12C', '12D', '14C')",27.1519,1,857503.0
"('08C', '11C', '12C', '12D', '14C')",27.1518,1,857355.0
"('07C', '11C', '12C', '12D', '14C')",27.151699999999998,1,857207.0
"('06C', '11C', '12C', '12D', '14C')",27.1516,1,857059.0
"('05C', '11C', '12C', '12D', '14C')",27.1515,1,856912.0
"('04C', '11C', '12C', '12D', '14C')",27.1514,1,856764.0
"('03C', '11C', '12C', '12D', '14C')",27.1513,1,856616.0
"('02C', '11C', '12C', '12D', '14C')",27.1512,1,856468.0
"('09C', '10C', '12C', '12D', '14C')",27.150900000000004,1,856321.0
"('08C', '10C', '12C', '12D', '14C')",27.150800000000004,1,856173.0
"('07C', '10C', '12C', '12D', '14C')",27.1507,1,856025.0
"('06C', '10C', '12C', '12D', '14C')",27.1506,1,855877.0
"('05C', '10C', '12C', '12D', '14C')",27.1505,1,855730.0
"('04C', '10C', '12C', '12D', '14C')",27.1504,1,855582.0
"('03C', '10C', '12C', '12D', '14C')",27.1503,1,855434.0
"('02C', '10C', '12C', '12D', '14C')",27.1502,1,855286.0
"('08C', '09C', '12C', '12D', '14C')",27.149800000000003,1,855139.0
"('07C', '09C', '12C', '12D', '14C')",27.1497,1,854991.0
"('06C', '09C', '12C', '12D', '14C')",27.1496,1,854843.0
"('05C', '09C', '12C', '12D', '14C')",27.1495,1,854695.0
"('04C', '09C', '12C', '12D', '14C')",27.1494,1,854548.0
"('03C', '09C', '12C', '12D', '14C')",27.1493,1,854400.0
"('02C', '09C', '12C', '12D', '14C')",27.1492,1,854252.0
"('07C', '08C', '12C', '12D', '14C')",27.148699999999998,1,854104.0
"('06C', '08C', '12C', '12D', '14C')",27.1486,1,853957.0
"('05C', '08C', '12C', '12D', '14C')",27.1485,1,853809.0
"('04C', '08C', '12C', '12D', '14C')",27.1484,1,853661.0
"('03C', '08C', '12C', '12D', '14C')",27.1483,1,853513.0
"('02C', '08C', '12C', '12D', '14C')",27.1482,1,853366.0
"('06C', '07C', '12C', '12D', '14C')",27.1476,1,853218.0
"('05C', '07C', '12C', '12D', '14C')",27.1475,1,853070.0
"('04C', '07C', '12C', '12D', '14C')",27.1474,1,852922.0
"('03C', '07C', '12C', '12D', '14C')",27.1473,1,852775.0
"('02C', '07C', '12C', '12D', '14C')",27.1472,1,852627.0
"('05C', '06C', '12C', '12D', '14C')",27.1465,1,852479.0
"('04C', '06C', '12C', '12D', '14C')",27.1464,1,852331.0
"('03C', '06C', '12C', '12D', '14C')",27.1463,1,852184.0
"('02C', '06C', '12C', '12D', '14C')",27.1462,1,852036.0
"('04C', '05C', '12C', '12D', '14C')",27.1454,1,851888.0
"('03C', '05C', '12C', '12D', '14C')",27.1453,1,851740.0
"('02C', '05C', '12C', '12D', '14C')",27.1452,1,851593.0
"('03C', '04C', '12C', '12D', '14C')",27.1443,1,851445.0
"('02C', '04C', '12C', '12D', '14C')",27.1442,1,851297.0
"('02C', '03C', '12C', '12D', '14C')",27.1432,1,851149.0
"('10C', '11C', '12C', '12D', '13C')",27.142,1,851002.0
"('09C', '11C', '12C', '12D', '13C')",27.1419,1,850854.0
"('08C', '11C', '12C', '12D', '13C')",27.1418,1,850706.0
"('07C', '11C', '12C', '12D', '13C')",27.141699999999997,1,850558.0
"('06C', '11C', '12C', '12D', '13C')",27.141599999999997,1,850411.0
"('05C', '11C', '12C', '12D', '13C')",27.141499999999997,1,850263.0
"('04C', '11C', '12C', '12D', '13C')",27.141399999999997,1,850115.0
"('03C', '11C', '12C', '12D', '13C')",27.141299999999998,1,849967.0
"('02C', '11C', '12C', '12D', '13C')",27.141199999999998,1,849820.0
"('09C', '10C', '12C', '12D', '13C')",27.140900000000002,1,849672.0
"('08C', '10C', '12C', '12D', '13C')",27.140800000000002,1,849524.0
"('07C', '10C', '12C', '12D', '13C')",27.1407,1,849376.0
"('06C', '10C', '12C', '12D', '13C')",27.1406,1,849229.0
"('05C', '10C', '12C', '12D', '13C')",27.1405,1,849081.0
"('04C', '10C', '12C', '12D', '13C')",27.1404,1,848933.0
"('03C', '10C', '12C', '12D', '13C')",27.1403,1,848785.0
"('02C', '10C', '12C', '12D', '13C')",27.1402,1,848638.0
"('08C', '09C', '12C', '12D', '13C')",27.1398,1,848490.0
"('07C', '09C', '12C', '12D', '13C')",27.139699999999998,1,848342.0
"('06C', '09C', '12C', '12D', '13C')",27.139599999999998,1,848194.0
"('05C', '09C', '12C', '12D', '13C')",27.139499999999998,1,848047.0
"('04C', '09C', '12C', '12D', '13C')",27.1394,1,847899.0
"('03C', '09C', '12C', '12D', '13C')",27.1393,1,847751.0
"('02C', '09C', '12C', '12D', '13C')",27.1392,1,847603.0
"('07C', '08C', '12C', '12D', '13C')",27.138699999999996,1,847456.0
"('06C', '08C', '12C', '12D', '13C')",27.138599999999997,1,847308.0
"('05C', '08C', '12C', '12D', '13C')",27.138499999999997,1,847160.0
"('04C', '08C', '12C', '12D', '13C')",27.138399999999997,1,847012.0
"('03C', '08C', '12C', '12D', '13C')",27.138299999999997,1,846865.0
"('02C', '08C', '12C', '12D', '13C')",27.138199999999998,1,846717.0
"('06C', '07C', '12C', '12D', '13C')",27.1376,1,846569.0
"('05C', '07C', '12C', '12D', '13C')",27.1375,1,846421.0
"('04C', '07C', '12C', '12D', '13C')",27.1374,1,846274.0
"('03C', '07C', '12C', '12D', '13C')",27.1373,1,846126.0
"('02C', '07C', '12C', '12D', '13C')",27.1372,1,845978.0
"('05C', '06C', '12C', '12D', '13C')",27.136499999999998,1,845830.0
"('04C', '06C', '12C', '12D', '13C')",27.1364,1,845683.0
"('03C', '06C', '12C', '12D', '13C')",27.1363,1,845535.0
"('02C', '06C', '12C', '12D', '13C')",27.1362,1,845387.0
"('04C', '05C', '12C', '12D', '13C')",27.135399999999997,1,845239.0
"('03C', '05C', '12C', '12D', '13C')",27.135299999999997,1,845091.0
"('02C', '05C', '12C', '12D', '13C')",27.135199999999998,1,844944.0
"('03C', '04C', '12C', '12D', '13C')",27.1343,1,844796.0
"('02C', '04C', '12C', '12D', '13C')",27.1342,1,844648.0
"('02C', '03C', '12C', '12D', '13C')",27.1332,1,844500.0
"('09C', '10C', '11C', '12C', '12D')",27.120900000000002,1,844353.0
"('08C', '10C', '11C', '12C', '12D')",27.120800000000003,1,844205.0
"('07C', '10C', '11C', '12C', '12D')",27.1207,1,844057.0
"('06C', '10C', '11C', '12C', '12D')",27.1206,1,843909.0
"('05C', '10C', '11C', '12C', '12D')",27.1205,1,843762.0
"('04C', '10C', '11C', '12C', '12D')",27.1204,1,843614.0
"('03C', '10C', '11C', '12C', '12D')",27.1203,1,843466.0
"('02C', '10C', '11C', '12C', '12D')",27.1202,1,843318.0
"('08C', '09C', '11C', '12C', '12D')",27.1198,1,843171.0
"('07C', '09C', '11C', '12C', '12D')",27.119699999999998,1,843023.0
"('06C', '09C', '11C', '12C', '12D')",27.1196,1,842875.0
"('05C', '09C', '11C', '12C', '12D')",27.1195,1,842727.0
"('04C', '09C', '11C', '12C', '12D')",27.1194,1,842580.0
"('03C', '09C', '11C', '12C', '12D')",27.1193,1,842432.0
"('02C', '09C', '11C', '12C', '12D')",27.1192,1,842284.0
"('07C', '08C', '11C', '12C', '12D')",27.118699999999997,1,842136.0
"('06C', '08C', '11C', '12C', '12D')",27.118599999999997,1,841989.0
"('05C', '08C', '11C', '12C', '12D')",27.118499999999997,1,841841.0
"('04C', '08C', '11C', '12C', '12D')",27.118399999999998,1,841693.0
"('03C', '08C', '11C', '12C', '12D')",27.118299999999998,1,841545.0
"('02C', '08C', '11C', '12C', '12D')",27.118199999999998,1,841398.0
"('06C', '07C', '11C', '12C', '12D')",27.1176,1,841250.0
"('05C', '07C', '11C', '12C', '12D')",27.1175,1,841102.0
"('04C', '07C', '11C', '12C', '12D')",27.1174,1,840954.0
"('03C', '07C', '11C', '12C', '12D')",27.1173,1,840807.0
"('02C', '07C', '11C', '12C', '12D')",27.1172,1,840659.0
"('05C', '06C', '11C', '12C', '12D')",27.1165,1,840511.0
"('04C', '06C', '11C', '12C', '12D')",27.1164,1,840363.0
"('03C', '06C', '11C', '12C', '12D')",27.1163,1,840216.0
"('02C', '06C', '11C', '12C', '12D')",27.1162,1,840068.0
"('04C', '05C', '11C', '12C', '12D')",27.115399999999998,1,839920.0
"('03C', '05C', '11C', '12C', '12D')",27.115299999999998,1,839772.0
"('02C', '05C', '11C', '12C', '12D')",27.115199999999998,1,839625.0
"('03C', '04C', '11C', '12C', '12D')",27.1143,1,839477.0
"('02C', '04C', '11C', '12C', '12D')",27.1142,1,839329.0
"('02C', '03C', '11C', '12C', '12D')",27.1132,1,839181.0
"('08C', '09C', '10C', '12C', '12D')",27.109800000000003,1,839034.0
"('07C', '09C', '10C', '12C', '12D')",27.1097,1,838886.0
"('06C', '09C', '10C', '12C', '12D')",27.1096,1,838738.0
"('05C', '09C', '10C', '12C', '12D')",27.1095,1,838590.0
"('04C', '09C', '10C', '12C', '12D')",27.1094,1,838443.0
"('03C', '09C', '10C', '12C', '12D')",27.1093,1,838295.0
"('02C', '09C', '10C', '12C', '12D')",27.1092,1,838147.0
"('07C', '08C', '10C', '12C', '12D')",27.1087,1,837999.0
"('06C', '08C', '10C', '12C', '12D')",27.1086,1,837852.0
"('05C', '08C', '10C', '12C', '12D')",27.1085,1,837704.0
"('04C', '08C', '10C', '12C', '12D')",27.1084,1,837556.0
"('03C', '08C', '10C', '12C', '12D')",27.1083,1,837408.0
"('02C', '08C', '10C', '12C', '12D')",27.1082,1,837261.0
"('06C', '07C', '10C', '12C', '12D')",27.1076,1,837113.0
"('05C', '07C', '10C', '12C', '12D')",27.1075,1,836965.0
"('04C', '07C', '10C', '12C', '12D')",27.107400000000002,1,836817.0
"('03C', '07C', '10C', '12C', '12D')",27.107300000000002,1,836670.0
"('02C', '07C', '10C', '12C', '12D')",27.107200000000002,1,836522.0
"('05C', '06C', '10C', '12C', '12D')",27.1065,1,836374.0
"('04C', '06C', '10C', '12C', '12D')",27.1064,1,836226.0
