score,hand,handtype,score2
41.048,"[4, 4, 8, 11, 11]",2,947239.0
41.047,"[4, 4, 7, 11, 11]",2,947183.0
41.046,"[4, 4, 6, 11, 11]",2,947128.0
41.045,"[4, 4, 5, 11, 11]",2,947072.0
41.044000000000004,"[3, 3, 11, 11, 14]",2,947017.0
41.043,"[3, 4, 4, 11, 11]",2,946961.0
41.042,"[3, 3, 11, 11, 12]",2,946851.0
41.04,"[3, 3, 10, 11, 11]",2,946740.0
41.039,"[3, 3, 9, 11, 11]",2,946684.0
41.038000000000004,"[3, 3, 8, 11, 11]",2,946629.0
41.037,"[3, 3, 7, 11, 11]",2,946574.0
41.036,"[3, 3, 6, 11, 11]",2,946518.0
41.035000000000004,"[3, 3, 5, 11, 11]",2,946463.0
41.034000000000006,"[2, 2, 11, 11, 14]",2,946407.0
41.034,"[3, 3, 4, 11, 11]",2,946352.0
41.033,"[2, 2, 11, 11, 13]",2,946297.0
41.032000000000004,"[2, 3, 3, 11, 11]",2,946241.0
41.03,"[2, 2, 10, 11, 11]",2,946130.0
41.029,"[2, 2, 9, 11, 11]",2,946075.0
41.028000000000006,"[2, 2, 8, 11, 11]",2,946020.0
41.027,"[2, 2, 7, 11, 11]",2,945964.0
41.026,"[2, 2, 6, 11, 11]",2,945909.0
41.025000000000006,"[2, 2, 5, 11, 11]",2,945853.0
41.024,"[2, 2, 4, 11, 11]",2,945798.0
41.023,"[2, 2, 3, 11, 11]",2,945743.0
40.104000000000006,"[9, 9, 10, 10, 14]",2,945687.0
40.103,"[9, 9, 10, 10, 13]",2,945632.0
40.102000000000004,"[9, 9, 10, 10, 12]",2,945576.0
40.101000000000006,"[9, 9, 10, 10, 11]",2,945521.0
40.098000000000006,"[8, 9, 9, 10, 10]",2,945465.0
40.097,"[7, 9, 9, 10, 10]",2,945410.0
40.096000000000004,"[6, 9, 9, 10, 10]",2,945355.0
40.095000000000006,"[5, 9, 9, 10, 10]",2,945299.0
40.094,"[8, 8, 10, 10, 14]",2,945244.0
40.093,"[3, 9, 9, 10, 10]",2,945133.0
40.092999999999996,"[8, 8, 10, 10, 13]",2,945078.0
40.092000000000006,"[2, 9, 9, 10, 10]",2,945022.0
40.092,"[8, 8, 10, 10, 12]",2,944967.0
40.091,"[8, 8, 10, 10, 11]",2,944911.0
40.089,"[8, 8, 9, 10, 10]",2,944856.0
40.086999999999996,"[7, 8, 8, 10, 10]",2,944801.0
40.086,"[6, 8, 8, 10, 10]",2,944745.0
40.085,"[5, 8, 8, 10, 10]",2,944690.0
40.084,"[7, 7, 10, 10, 14]",2,944634.0
40.083999999999996,"[4, 8, 8, 10, 10]",2,944579.0
40.083,"[7, 7, 10, 10, 13]",2,944524.0
40.082,"[7, 7, 10, 10, 12]",2,944413.0
40.081,"[7, 7, 10, 10, 11]",2,944302.0
40.079,"[7, 7, 9, 10, 10]",2,944247.0
40.078,"[7, 7, 8, 10, 10]",2,944191.0
40.076,"[6, 7, 7, 10, 10]",2,944136.0
40.075,"[5, 7, 7, 10, 10]",2,944080.0
40.074000000000005,"[6, 6, 10, 10, 14]",2,944025.0
40.074,"[4, 7, 7, 10, 10]",2,943970.0
40.073,"[6, 6, 10, 10, 13]",2,943914.0
40.072,"[6, 6, 10, 10, 12]",2,943803.0
40.071000000000005,"[6, 6, 10, 10, 11]",2,943692.0
40.069,"[6, 6, 9, 10, 10]",2,943637.0
40.068000000000005,"[6, 6, 8, 10, 10]",2,943582.0
40.067,"[6, 6, 7, 10, 10]",2,943526.0
40.065000000000005,"[5, 6, 6, 10, 10]",2,943471.0
40.064,"[5, 5, 10, 10, 14]",2,943415.0
40.063,"[3, 6, 6, 10, 10]",2,943305.0
40.062999999999995,"[5, 5, 10, 10, 13]",2,943249.0
40.062000000000005,"[2, 6, 6, 10, 10]",2,943194.0
40.062,"[5, 5, 10, 10, 12]",2,943138.0
40.061,"[5, 5, 10, 10, 11]",2,943083.0
40.059,"[5, 5, 9, 10, 10]",2,943028.0
40.058,"[5, 5, 8, 10, 10]",2,942972.0
40.056999999999995,"[5, 5, 7, 10, 10]",2,942917.0
40.056,"[5, 5, 6, 10, 10]",2,942861.0
40.054,"[4, 4, 10, 10, 14]",2,942806.0
40.053999999999995,"[4, 5, 5, 10, 10]",2,942751.0
40.053,"[4, 4, 10, 10, 13]",2,942695.0
40.052,"[4, 4, 10, 10, 12]",2,942584.0
40.051,"[4, 4, 10, 10, 11]",2,942474.0
40.049,"[4, 4, 9, 10, 10]",2,942418.0
40.048,"[4, 4, 8, 10, 10]",2,942363.0
40.047,"[4, 4, 7, 10, 10]",2,942307.0
40.046,"[4, 4, 6, 10, 10]",2,942252.0
40.045,"[4, 4, 5, 10, 10]",2,942196.0
40.044000000000004,"[3, 3, 10, 10, 14]",2,942141.0
40.043,"[3, 4, 4, 10, 10]",2,942086.0
40.042,"[3, 3, 10, 10, 12]",2,941975.0
40.041000000000004,"[3, 3, 10, 10, 11]",2,941864.0
40.039,"[3, 3, 9, 10, 10]",2,941809.0
40.038000000000004,"[3, 3, 8, 10, 10]",2,941753.0
40.037,"[3, 3, 7, 10, 10]",2,941698.0
40.036,"[3, 3, 6, 10, 10]",2,941642.0
40.035000000000004,"[3, 3, 5, 10, 10]",2,941587.0
40.034000000000006,"[2, 2, 10, 10, 14]",2,941532.0
40.034,"[3, 3, 4, 10, 10]",2,941476.0
40.033,"[2, 2, 10, 10, 13]",2,941421.0
40.032000000000004,"[2, 3, 3, 10, 10]",2,941365.0
40.031000000000006,"[2, 2, 10, 10, 11]",2,941255.0
40.029,"[2, 2, 9, 10, 10]",2,941199.0
40.028000000000006,"[2, 2, 8, 10, 10]",2,941144.0
40.027,"[2, 2, 7, 10, 10]",2,941088.0
40.026,"[2, 2, 6, 10, 10]",2,941033.0
40.025000000000006,"[2, 2, 5, 10, 10]",2,940978.0
40.024,"[2, 2, 4, 10, 10]",2,940922.0
40.023,"[2, 2, 3, 10, 10]",2,940867.0
39.094,"[8, 8, 9, 9, 14]",2,940811.0
39.092999999999996,"[8, 8, 9, 9, 13]",2,940756.0
39.092,"[8, 8, 9, 9, 12]",2,940701.0
39.091,"[8, 8, 9, 9, 11]",2,940645.0
39.089999999999996,"[8, 8, 9, 9, 10]",2,940590.0
39.086999999999996,"[7, 8, 8, 9, 9]",2,940534.0
39.086,"[6, 8, 8, 9, 9]",2,940479.0
39.085,"[5, 8, 8, 9, 9]",2,940423.0
39.084,"[7, 7, 9, 9, 14]",2,940368.0
39.083999999999996,"[4, 8, 8, 9, 9]",2,940313.0
39.083,"[7, 7, 9, 9, 13]",2,940257.0
39.082,"[7, 7, 9, 9, 12]",2,940146.0
39.081,"[7, 7, 9, 9, 11]",2,940036.0
39.08,"[7, 7, 9, 9, 10]",2,939980.0
39.078,"[7, 7, 8, 9, 9]",2,939925.0
39.076,"[6, 7, 7, 9, 9]",2,939869.0
39.075,"[5, 7, 7, 9, 9]",2,939814.0
39.074000000000005,"[6, 6, 9, 9, 14]",2,939759.0
39.074,"[4, 7, 7, 9, 9]",2,939703.0
39.073,"[6, 6, 9, 9, 13]",2,939648.0
39.072,"[6, 6, 9, 9, 12]",2,939537.0
39.071000000000005,"[6, 6, 9, 9, 11]",2,939426.0
39.07,"[6, 6, 9, 9, 10]",2,939371.0
39.068000000000005,"[6, 6, 8, 9, 9]",2,939315.0
39.067,"[6, 6, 7, 9, 9]",2,939260.0
39.065000000000005,"[5, 6, 6, 9, 9]",2,939205.0
39.064,"[5, 5, 9, 9, 14]",2,939149.0
39.063,"[3, 6, 6, 9, 9]",2,939038.0
39.062999999999995,"[5, 5, 9, 9, 13]",2,938983.0
39.062000000000005,"[2, 6, 6, 9, 9]",2,938927.0
39.062,"[5, 5, 9, 9, 12]",2,938872.0
39.061,"[5, 5, 9, 9, 11]",2,938817.0
39.059999999999995,"[5, 5, 9, 9, 10]",2,938761.0
39.058,"[5, 5, 8, 9, 9]",2,938706.0
39.056999999999995,"[5, 5, 7, 9, 9]",2,938650.0
39.056,"[5, 5, 6, 9, 9]",2,938595.0
39.054,"[4, 4, 9, 9, 14]",2,938540.0
39.053999999999995,"[4, 5, 5, 9, 9]",2,938484.0
39.053,"[4, 4, 9, 9, 13]",2,938429.0
39.052,"[4, 4, 9, 9, 12]",2,938318.0
39.051,"[4, 4, 9, 9, 11]",2,938207.0
39.05,"[4, 4, 9, 9, 10]",2,938152.0
39.048,"[4, 4, 8, 9, 9]",2,938096.0
39.047,"[4, 4, 7, 9, 9]",2,938041.0
39.046,"[4, 4, 6, 9, 9]",2,937986.0
39.045,"[4, 4, 5, 9, 9]",2,937930.0
39.044000000000004,"[3, 3, 9, 9, 14]",2,937875.0
39.043,"[3, 4, 4, 9, 9]",2,937819.0
39.042,"[3, 3, 9, 9, 12]",2,937709.0
39.041000000000004,"[3, 3, 9, 9, 11]",2,937598.0
39.04,"[3, 3, 9, 9, 10]",2,937542.0
39.038000000000004,"[3, 3, 8, 9, 9]",2,937487.0
39.037,"[3, 3, 7, 9, 9]",2,937432.0
39.036,"[3, 3, 6, 9, 9]",2,937376.0
39.035000000000004,"[3, 3, 5, 9, 9]",2,937321.0
39.034000000000006,"[2, 2, 9, 9, 14]",2,937265.0
39.034,"[3, 3, 4, 9, 9]",2,937210.0
39.033,"[2, 2, 9, 9, 13]",2,937154.0
39.032000000000004,"[2, 3, 3, 9, 9]",2,937099.0
39.031000000000006,"[2, 2, 9, 9, 11]",2,936988.0
39.03,"[2, 2, 9, 9, 10]",2,936933.0
39.028000000000006,"[2, 2, 8, 9, 9]",2,936877.0
39.027,"[2, 2, 7, 9, 9]",2,936822.0
39.026,"[2, 2, 6, 9, 9]",2,936767.0
39.025000000000006,"[2, 2, 5, 9, 9]",2,936711.0
39.024,"[2, 2, 4, 9, 9]",2,936656.0
39.023,"[2, 2, 3, 9, 9]",2,936600.0
38.084,"[7, 7, 8, 8, 14]",2,936545.0
38.083,"[7, 7, 8, 8, 13]",2,936490.0
38.082,"[7, 7, 8, 8, 12]",2,936434.0
38.081,"[7, 7, 8, 8, 11]",2,936379.0
38.08,"[7, 7, 8, 8, 10]",2,936323.0
38.079,"[7, 7, 8, 8, 9]",2,936268.0
38.076,"[6, 7, 7, 8, 8]",2,936213.0
38.075,"[5, 7, 7, 8, 8]",2,936157.0
38.074000000000005,"[6, 6, 8, 8, 14]",2,936102.0
38.074,"[4, 7, 7, 8, 8]",2,936046.0
38.073,"[6, 6, 8, 8, 13]",2,935991.0
38.072,"[6, 6, 8, 8, 12]",2,935880.0
38.071000000000005,"[6, 6, 8, 8, 11]",2,935769.0
38.07,"[6, 6, 8, 8, 10]",2,935714.0
38.069,"[6, 6, 8, 8, 9]",2,935658.0
38.067,"[6, 6, 7, 8, 8]",2,935603.0
38.065000000000005,"[5, 6, 6, 8, 8]",2,935548.0
38.064,"[5, 5, 8, 8, 14]",2,935492.0
38.063,"[3, 6, 6, 8, 8]",2,935381.0
38.062999999999995,"[5, 5, 8, 8, 13]",2,935326.0
38.062000000000005,"[2, 6, 6, 8, 8]",2,935271.0
38.062,"[5, 5, 8, 8, 12]",2,935215.0
38.061,"[5, 5, 8, 8, 11]",2,935160.0
38.059999999999995,"[5, 5, 8, 8, 10]",2,935104.0
38.059,"[5, 5, 8, 8, 9]",2,935049.0
38.056999999999995,"[5, 5, 7, 8, 8]",2,934994.0
38.056,"[5, 5, 6, 8, 8]",2,934938.0
38.054,"[4, 4, 8, 8, 14]",2,934883.0
38.053999999999995,"[4, 5, 5, 8, 8]",2,934827.0
38.053,"[4, 4, 8, 8, 13]",2,934772.0
38.052,"[4, 4, 8, 8, 12]",2,934661.0
38.051,"[4, 4, 8, 8, 11]",2,934550.0
38.05,"[4, 4, 8, 8, 10]",2,934495.0
38.049,"[4, 4, 8, 8, 9]",2,934440.0
38.047,"[4, 4, 7, 8, 8]",2,934384.0
38.046,"[4, 4, 6, 8, 8]",2,934329.0
38.045,"[4, 4, 5, 8, 8]",2,934273.0
38.044000000000004,"[3, 3, 8, 8, 14]",2,934218.0
38.043,"[3, 4, 4, 8, 8]",2,934163.0
38.042,"[3, 3, 8, 8, 12]",2,934052.0
38.041000000000004,"[3, 3, 8, 8, 11]",2,933941.0
38.04,"[3, 3, 8, 8, 10]",2,933885.0
38.039,"[3, 3, 8, 8, 9]",2,933830.0
38.037,"[3, 3, 7, 8, 8]",2,933775.0
38.036,"[3, 3, 6, 8, 8]",2,933719.0
38.035000000000004,"[3, 3, 5, 8, 8]",2,933664.0
38.034000000000006,"[2, 2, 8, 8, 14]",2,933608.0
38.034,"[3, 3, 4, 8, 8]",2,933553.0
38.033,"[2, 2, 8, 8, 13]",2,933498.0
38.032000000000004,"[2, 3, 3, 8, 8]",2,933442.0
38.031000000000006,"[2, 2, 8, 8, 11]",2,933331.0
38.03,"[2, 2, 8, 8, 10]",2,933276.0
38.029,"[2, 2, 8, 8, 9]",2,933221.0
38.027,"[2, 2, 7, 8, 8]",2,933165.0
38.026,"[2, 2, 6, 8, 8]",2,933110.0
38.025000000000006,"[2, 2, 5, 8, 8]",2,933054.0
38.024,"[2, 2, 4, 8, 8]",2,932999.0
38.023,"[2, 2, 3, 8, 8]",2,932944.0
37.074000000000005,"[6, 6, 7, 7, 14]",2,932888.0
37.073,"[6, 6, 7, 7, 13]",2,932833.0
37.072,"[6, 6, 7, 7, 12]",2,932777.0
37.071000000000005,"[6, 6, 7, 7, 11]",2,932722.0
37.07,"[6, 6, 7, 7, 10]",2,932667.0
37.069,"[6, 6, 7, 7, 9]",2,932611.0
37.068000000000005,"[6, 6, 7, 7, 8]",2,932556.0
37.065000000000005,"[5, 6, 6, 7, 7]",2,932500.0
37.064,"[5, 5, 7, 7, 14]",2,932445.0
37.063,"[3, 6, 6, 7, 7]",2,932334.0
37.062999999999995,"[5, 5, 7, 7, 13]",2,932279.0
37.062000000000005,"[2, 6, 6, 7, 7]",2,932223.0
37.062,"[5, 5, 7, 7, 12]",2,932168.0
37.061,"[5, 5, 7, 7, 11]",2,932112.0
37.059999999999995,"[5, 5, 7, 7, 10]",2,932057.0
37.059,"[5, 5, 7, 7, 9]",2,932002.0
37.058,"[5, 5, 7, 7, 8]",2,931946.0
37.056,"[5, 5, 6, 7, 7]",2,931891.0
37.054,"[4, 4, 7, 7, 14]",2,931835.0
37.053999999999995,"[4, 5, 5, 7, 7]",2,931780.0
37.053,"[4, 4, 7, 7, 13]",2,931725.0
37.052,"[4, 4, 7, 7, 12]",2,931614.0
37.051,"[4, 4, 7, 7, 11]",2,931503.0
37.05,"[4, 4, 7, 7, 10]",2,931448.0
37.049,"[4, 4, 7, 7, 9]",2,931392.0
37.048,"[4, 4, 7, 7, 8]",2,931337.0
37.046,"[4, 4, 6, 7, 7]",2,931281.0
37.045,"[4, 4, 5, 7, 7]",2,931226.0
37.044000000000004,"[3, 3, 7, 7, 14]",2,931171.0
37.043,"[3, 4, 4, 7, 7]",2,931115.0
37.042,"[3, 3, 7, 7, 12]",2,931004.0
37.041000000000004,"[3, 3, 7, 7, 11]",2,930894.0
37.04,"[3, 3, 7, 7, 10]",2,930838.0
37.039,"[3, 3, 7, 7, 9]",2,930783.0
37.038000000000004,"[3, 3, 7, 7, 8]",2,930727.0
37.036,"[3, 3, 6, 7, 7]",2,930672.0
37.035000000000004,"[3, 3, 5, 7, 7]",2,930616.0
37.034000000000006,"[2, 2, 7, 7, 14]",2,930561.0
37.034,"[3, 3, 4, 7, 7]",2,930506.0
37.033,"[2, 2, 7, 7, 13]",2,930450.0
37.032000000000004,"[2, 3, 3, 7, 7]",2,930395.0
37.031000000000006,"[2, 2, 7, 7, 11]",2,930284.0
37.03,"[2, 2, 7, 7, 10]",2,930229.0
37.029,"[2, 2, 7, 7, 9]",2,930173.0
37.028000000000006,"[2, 2, 7, 7, 8]",2,930118.0
37.026,"[2, 2, 6, 7, 7]",2,930062.0
37.025000000000006,"[2, 2, 5, 7, 7]",2,930007.0
37.024,"[2, 2, 4, 7, 7]",2,929952.0
37.023,"[2, 2, 3, 7, 7]",2,929896.0
36.064,"[5, 5, 6, 6, 14]",2,929841.0
36.062999999999995,"[5, 5, 6, 6, 13]",2,929785.0
36.062,"[5, 5, 6, 6, 12]",2,929730.0
36.061,"[5, 5, 6, 6, 11]",2,929675.0
36.059999999999995,"[5, 5, 6, 6, 10]",2,929619.0
36.059,"[5, 5, 6, 6, 9]",2,929564.0
36.058,"[5, 5, 6, 6, 8]",2,929508.0
36.056999999999995,"[5, 5, 6, 6, 7]",2,929453.0
36.054,"[4, 4, 6, 6, 14]",2,929398.0
36.053999999999995,"[4, 5, 5, 6, 6]",2,929342.0
36.053,"[4, 4, 6, 6, 13]",2,929287.0
36.052,"[4, 4, 6, 6, 12]",2,929176.0
36.051,"[4, 4, 6, 6, 11]",2,929065.0
36.05,"[4, 4, 6, 6, 10]",2,929010.0
36.049,"[4, 4, 6, 6, 9]",2,928954.0
36.048,"[4, 4, 6, 6, 8]",2,928899.0
36.047,"[4, 4, 6, 6, 7]",2,928843.0
36.045,"[4, 4, 5, 6, 6]",2,928788.0
36.044000000000004,"[3, 3, 6, 6, 14]",2,928733.0
36.043,"[3, 4, 4, 6, 6]",2,928677.0
36.042,"[3, 3, 6, 6, 12]",2,928566.0
36.041000000000004,"[3, 3, 6, 6, 11]",2,928456.0
36.04,"[3, 3, 6, 6, 10]",2,928400.0
36.039,"[3, 3, 6, 6, 9]",2,928345.0
36.038000000000004,"[3, 3, 6, 6, 8]",2,928289.0
36.037,"[3, 3, 6, 6, 7]",2,928234.0
36.035000000000004,"[3, 3, 5, 6, 6]",2,928179.0
36.034000000000006,"[2, 2, 6, 6, 14]",2,928123.0
36.034,"[3, 3, 4, 6, 6]",2,928068.0
36.033,"[2, 2, 6, 6, 13]",2,928012.0
36.032000000000004,"[2, 3, 3, 6, 6]",2,927957.0
36.031000000000006,"[2, 2, 6, 6, 11]",2,927846.0
36.03,"[2, 2, 6, 6, 10]",2,927791.0
36.029,"[2, 2, 6, 6, 9]",2,927735.0
36.028000000000006,"[2, 2, 6, 6, 8]",2,927680.0
36.027,"[2, 2, 6, 6, 7]",2,927625.0
36.025000000000006,"[2, 2, 5, 6, 6]",2,927569.0
36.024,"[2, 2, 4, 6, 6]",2,927514.0
36.023,"[2, 2, 3, 6, 6]",2,927458.0
35.054,"[4, 4, 5, 5, 14]",2,927403.0
35.053,"[4, 4, 5, 5, 13]",2,927347.0
35.052,"[4, 4, 5, 5, 12]",2,927292.0
35.051,"[4, 4, 5, 5, 11]",2,927237.0
35.05,"[4, 4, 5, 5, 10]",2,927181.0
35.049,"[4, 4, 5, 5, 9]",2,927126.0
35.048,"[4, 4, 5, 5, 8]",2,927070.0
35.047,"[4, 4, 5, 5, 7]",2,927015.0
35.046,"[4, 4, 5, 5, 6]",2,926960.0
35.044000000000004,"[3, 3, 5, 5, 14]",2,926904.0
35.043,"[3, 4, 4, 5, 5]",2,926849.0
35.042,"[3, 3, 5, 5, 12]",2,926738.0
35.041000000000004,"[3, 3, 5, 5, 11]",2,926627.0
35.04,"[3, 3, 5, 5, 10]",2,926572.0
35.039,"[3, 3, 5, 5, 9]",2,926516.0
35.038000000000004,"[3, 3, 5, 5, 8]",2,926461.0
35.037,"[3, 3, 5, 5, 7]",2,926406.0
35.036,"[3, 3, 5, 5, 6]",2,926350.0
35.034000000000006,"[2, 2, 5, 5, 14]",2,926295.0
35.034,"[3, 3, 4, 5, 5]",2,926239.0
35.033,"[2, 2, 5, 5, 13]",2,926184.0
35.032000000000004,"[2, 3, 3, 5, 5]",2,926129.0
35.031000000000006,"[2, 2, 5, 5, 11]",2,926018.0
35.03,"[2, 2, 5, 5, 10]",2,925962.0
35.029,"[2, 2, 5, 5, 9]",2,925907.0
35.028000000000006,"[2, 2, 5, 5, 8]",2,925851.0
35.027,"[2, 2, 5, 5, 7]",2,925796.0
35.026,"[2, 2, 5, 5, 6]",2,925741.0
35.024,"[2, 2, 4, 5, 5]",2,925685.0
35.023,"[2, 2, 3, 5, 5]",2,925630.0
34.044000000000004,"[3, 3, 4, 4, 14]",2,925574.0
34.043,"[3, 3, 4, 4, 13]",2,925519.0
34.042,"[3, 3, 4, 4, 12]",2,925464.0
34.041000000000004,"[3, 3, 4, 4, 11]",2,925408.0
34.04,"[3, 3, 4, 4, 10]",2,925353.0
34.039,"[3, 3, 4, 4, 9]",2,925297.0
34.038000000000004,"[3, 3, 4, 4, 8]",2,925242.0
34.037,"[3, 3, 4, 4, 7]",2,925187.0
34.036,"[3, 3, 4, 4, 6]",2,925131.0
34.035000000000004,"[3, 3, 4, 4, 5]",2,925076.0
34.034000000000006,"[2, 2, 4, 4, 14]",2,925020.0
34.033,"[2, 2, 4, 4, 13]",2,924965.0
34.032000000000004,"[2, 3, 3, 4, 4]",2,924910.0
34.031000000000006,"[2, 2, 4, 4, 11]",2,924799.0
34.03,"[2, 2, 4, 4, 10]",2,924743.0
34.029,"[2, 2, 4, 4, 9]",2,924688.0
34.028000000000006,"[2, 2, 4, 4, 8]",2,924633.0
34.027,"[2, 2, 4, 4, 7]",2,924577.0
34.026,"[2, 2, 4, 4, 6]",2,924522.0
34.025000000000006,"[2, 2, 4, 4, 5]",2,924466.0
34.023,"[2, 2, 3, 4, 4]",2,924411.0
33.034000000000006,"[2, 2, 3, 3, 14]",2,924356.0
33.033,"[2, 2, 3, 3, 13]",2,924300.0
33.032000000000004,"[2, 2, 3, 3, 12]",2,924245.0
33.031000000000006,"[2, 2, 3, 3, 11]",2,924189.0
33.03,"[2, 2, 3, 3, 10]",2,924134.0
33.029,"[2, 2, 3, 3, 9]",2,924078.0
33.028000000000006,"[2, 2, 3, 3, 8]",2,924023.0
33.027,"[2, 2, 3, 3, 7]",2,923968.0
33.026,"[2, 2, 3, 3, 6]",2,923912.0
33.025000000000006,"[2, 2, 3, 3, 5]",2,923857.0
33.024,"[2, 2, 3, 3, 4]",2,923801.0
29.1431,"[11, 12, 13, 14, 14]",1,923746.0
29.143,"[10, 12, 13, 14, 14]",1,923598.0
29.1429,"[9, 12, 13, 14, 14]",1,923451.0
29.1428,"[8, 12, 13, 14, 14]",1,923303.0
29.142699999999998,"[7, 12, 13, 14, 14]",1,923155.0
29.142599999999998,"[6, 12, 13, 14, 14]",1,923007.0
29.1425,"[5, 12, 13, 14, 14]",1,922860.0
29.1424,"[4, 12, 13, 14, 14]",1,922712.0
29.1423,"[3, 12, 13, 14, 14]",1,922564.0
29.1422,"[2, 12, 13, 14, 14]",1,922416.0
29.142,"[10, 11, 13, 14, 14]",1,922269.0
29.1419,"[9, 11, 13, 14, 14]",1,922121.0
29.1418,"[8, 11, 13, 14, 14]",1,921973.0
29.141699999999997,"[7, 11, 13, 14, 14]",1,921825.0
29.141599999999997,"[6, 11, 13, 14, 14]",1,921678.0
29.141499999999997,"[5, 11, 13, 14, 14]",1,921530.0
29.141399999999997,"[4, 11, 13, 14, 14]",1,921382.0
29.141299999999998,"[3, 11, 13, 14, 14]",1,921234.0
29.141199999999998,"[2, 11, 13, 14, 14]",1,921087.0
29.140900000000002,"[9, 10, 13, 14, 14]",1,920939.0
29.140800000000002,"[8, 10, 13, 14, 14]",1,920791.0
29.1407,"[7, 10, 13, 14, 14]",1,920643.0
29.1406,"[6, 10, 13, 14, 14]",1,920496.0
29.1405,"[5, 10, 13, 14, 14]",1,920348.0
29.1404,"[4, 10, 13, 14, 14]",1,920200.0
29.1403,"[3, 10, 13, 14, 14]",1,920052.0
29.1402,"[2, 10, 13, 14, 14]",1,919905.0
29.1398,"[8, 9, 13, 14, 14]",1,919757.0
29.139699999999998,"[7, 9, 13, 14, 14]",1,919609.0
29.139599999999998,"[6, 9, 13, 14, 14]",1,919461.0
29.139499999999998,"[5, 9, 13, 14, 14]",1,919313.0
29.1394,"[4, 9, 13, 14, 14]",1,919166.0
29.1393,"[3, 9, 13, 14, 14]",1,919018.0
29.1392,"[2, 9, 13, 14, 14]",1,918870.0
29.138699999999996,"[7, 8, 13, 14, 14]",1,918722.0
29.138599999999997,"[6, 8, 13, 14, 14]",1,918575.0
29.138499999999997,"[5, 8, 13, 14, 14]",1,918427.0
29.138399999999997,"[4, 8, 13, 14, 14]",1,918279.0
29.138299999999997,"[3, 8, 13, 14, 14]",1,918131.0
29.138199999999998,"[2, 8, 13, 14, 14]",1,917984.0
29.1376,"[6, 7, 13, 14, 14]",1,917836.0
29.1375,"[5, 7, 13, 14, 14]",1,917688.0
29.1374,"[4, 7, 13, 14, 14]",1,917540.0
29.1373,"[3, 7, 13, 14, 14]",1,917393.0
29.1372,"[2, 7, 13, 14, 14]",1,917245.0
29.136499999999998,"[5, 6, 13, 14, 14]",1,917097.0
29.1364,"[4, 6, 13, 14, 14]",1,916949.0
29.1363,"[3, 6, 13, 14, 14]",1,916802.0
29.1362,"[2, 6, 13, 14, 14]",1,916654.0
29.135399999999997,"[4, 5, 13, 14, 14]",1,916506.0
29.135299999999997,"[3, 5, 13, 14, 14]",1,916358.0
29.135199999999998,"[2, 5, 13, 14, 14]",1,916211.0
29.1343,"[3, 4, 13, 14, 14]",1,916063.0
29.1342,"[2, 4, 13, 14, 14]",1,915915.0
29.1332,"[2, 3, 13, 14, 14]",1,915767.0
29.132,"[10, 11, 12, 14, 14]",1,915620.0
29.1319,"[9, 11, 12, 14, 14]",1,915472.0
29.131800000000002,"[8, 11, 12, 14, 14]",1,915324.0
29.1317,"[7, 11, 12, 14, 14]",1,915176.0
29.1316,"[6, 11, 12, 14, 14]",1,915029.0
29.1315,"[5, 11, 12, 14, 14]",1,914881.0
29.1314,"[4, 11, 12, 14, 14]",1,914733.0
29.1313,"[3, 11, 12, 14, 14]",1,914585.0
29.1312,"[2, 11, 12, 14, 14]",1,914438.0
29.130900000000004,"[9, 10, 12, 14, 14]",1,914290.0
29.130800000000004,"[8, 10, 12, 14, 14]",1,914142.0
29.1307,"[7, 10, 12, 14, 14]",1,913994.0
29.1306,"[6, 10, 12, 14, 14]",1,913847.0
29.1305,"[5, 10, 12, 14, 14]",1,913699.0
29.1304,"[4, 10, 12, 14, 14]",1,913551.0
29.130300000000002,"[3, 10, 12, 14, 14]",1,913403.0
29.130200000000002,"[2, 10, 12, 14, 14]",1,913256.0
29.129800000000003,"[8, 9, 12, 14, 14]",1,913108.0
29.1297,"[7, 9, 12, 14, 14]",1,912960.0
29.1296,"[6, 9, 12, 14, 14]",1,912812.0
29.1295,"[5, 9, 12, 14, 14]",1,912665.0
29.1294,"[4, 9, 12, 14, 14]",1,912517.0
29.1293,"[3, 9, 12, 14, 14]",1,912369.0
29.1292,"[2, 9, 12, 14, 14]",1,912221.0
29.1287,"[7, 8, 12, 14, 14]",1,912074.0
29.1286,"[6, 8, 12, 14, 14]",1,911926.0
29.1285,"[5, 8, 12, 14, 14]",1,911778.0
29.1284,"[4, 8, 12, 14, 14]",1,911630.0
29.1283,"[3, 8, 12, 14, 14]",1,911483.0
29.1282,"[2, 8, 12, 14, 14]",1,911335.0
29.1276,"[6, 7, 12, 14, 14]",1,911187.0
29.1275,"[5, 7, 12, 14, 14]",1,911039.0
29.1274,"[4, 7, 12, 14, 14]",1,910892.0
29.1273,"[3, 7, 12, 14, 14]",1,910744.0
29.127200000000002,"[2, 7, 12, 14, 14]",1,910596.0
29.1265,"[5, 6, 12, 14, 14]",1,910448.0
29.1264,"[4, 6, 12, 14, 14]",1,910301.0
29.1263,"[3, 6, 12, 14, 14]",1,910153.0
29.1262,"[2, 6, 12, 14, 14]",1,910005.0
29.1254,"[4, 5, 12, 14, 14]",1,909857.0
29.1253,"[3, 5, 12, 14, 14]",1,909710.0
29.1252,"[2, 5, 12, 14, 14]",1,909562.0
29.1243,"[3, 4, 12, 14, 14]",1,909414.0
